EmpID,StartDate,ExitDate,JobFamily,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,DivisionGroup,DOB,Region,JobFunctionGroup,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,IsActive,Age,TenureDays,SeniorityLevel
3752,2022-07-06,Present,Production,Morgan Ross,PYZ,Active,Full-Time,Zone A,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,11664,White,Divorced,Fully Meets,2,True,70.71868583162218,1098,Entry
3753,2019-03-05,2020-12-10,Production,Laura Mcpherson,WBL,Active,Part-Time,Zone B,Part-Time,Involuntary,Truth resource more week hope generation.,Production       ,Project Management,1970,Northeast,Engineering,Male,37926,White,Single,Fully Meets,4,False,55.15840045085875,646,Entry
3754,2020-06-02,2022-01-25,Production,Sarah Morgan,NEL,Active,Full-Time,Zone C,Full-Time,Voluntary,Stage necessary although they.,Production       ,Project Management,1971,Northeast,Engineering,Male,76770,Black,Married,Fully Meets,1,False,53.98989993538879,602,Entry
3755,2020-11-26,2023-02-17,Production,Emily Church,PL,Future Start,Full-Time,Zone C,Full-Time,Resignation,Scientist heart others employee church century.,Production       ,Executive,1973,Northeast,Project / Site Management,Female,72484,Black,Married,Fully Meets,4,False,51.60097190321695,813,Entry
3756,2021-05-24,Present,Production,Melissa Hernandez,BPC,Active,Full-Time,Zone A,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,13669,Hispanic,Married,Fully Meets,3,True,81.08145106091717,1506,Entry
3757,2022-10-17,2023-03-26,Production,Debra Yang,CCDR,Future Start,Full-Time,Zone B,Part-Time,Involuntary,Marriage sound myself others well morning wrong.,Production       ,Field Engineering / Operations,1973,Northeast,Field Operations,Male,7481,Asian,Single,Fully Meets,2,False,51.97006986821456,160,Entry
3758,2022-11-16,2023-06-24,Production,Alejandro Palmer,SVG,Voluntarily Terminated,Contract,Zone A,Temporary,Retirement,Lawyer miss meet across agent.,Production       ,Field Engineering / Operations,1971,Northeast,Engineering,Male,76897,Other,Divorced,Fully Meets,3,False,54.218190773182656,220,Entry
3759,2022-05-01,2022-09-25,Production,Emily Pugh,EW,Active,Contract,Zone B,Full-Time,Retirement,Authority different including gun production.,Production       ,Logistics / Maintenance,1973,Northeast,Labor & Site Work,Male,47326,Black,Married,Fully Meets,1,False,51.58443003213531,147,Entry
3760,2021-08-24,Present,Production,Sherry Morris,MSC,Active,Full-Time,Zone A,Part-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Field Operations,Male,20814,Other,Widowed,Fully Meets,3,True,65.38261464750171,1414,Entry
3761,2023-06-22,2023-07-10,Production,Melissa Conrad,CCDR,Active,Contract,Zone A,Full-Time,Involuntary,Item born upon blue.,Production       ,General Operations,1970,Northeast,Admin & Support,Female,75880,Black,Married,Fully Meets,1,False,54.72015783846573,18,Mid
3762,2020-07-18,Present,Production,Lauren Villarreal,SVG,Active,Part-Time,Zone B,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Female,65366,Black,Divorced,Fully Meets,2,True,76.13963039014374,1816,Mid
3763,2023-01-12,2023-02-06,Production,Randall Williams,EW,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Involuntary,They four last represent spend bit.,Production       ,Finance,1969,Northeast,Admin & Support,Female,40231,White,Widowed,Fully Meets,3,False,56.27186079026208,25,Mid
3764,2022-02-16,Present,Production,Tiffany Stone,MSC,Active,Full-Time,Zone B,Temporary,Unk,Active,Production       ,General Operations,1968,Northeast,Project / Site Management,Female,41487,Black,Single,Fully Meets,3,True,56.8445064235665,1238,Mid
3765,2022-09-02,Present,Production,Eric Smith,TNS,Active,Part-Time,Zone A,Temporary,Unk,Active,Production       ,Logistics / Maintenance,1968,Northeast,Admin & Support,Female,36904,Hispanic,Widowed,Fully Meets,3,True,56.68477067080613,1040,Mid
3766,2019-02-02,2023-02-03,Production,Taylor Morris,PYZ,Active,Part-Time,Zone A,Part-Time,Resignation,Common no sure wonder up although.,Production       ,Logistics / Maintenance,1970,Northeast,Project / Site Management,Female,10110,Black,Widowed,Fully Meets,3,False,82.3107460643395,1462,Mid
3767,2021-08-26,2022-09-05,Production,Zachary Nelson,TNS,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Retirement,Actually on Democrat down live base should.,Production       ,General Operations,1970,Northeast,Labor & Site Work,Female,46087,Black,Divorced,Fully Meets,2,False,32.31759069130732,375,Entry
3768,2020-12-31,Present,Production,David Garcia,SVG,Active,Contract,Zone B,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1973,Northeast,Project / Site Management,Female,37838,Black,Divorced,Fully Meets,4,True,52.46126093459267,1650,Entry
3769,2020-12-12,Present,Production,Laura Chavez,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1971,Northeast,Engineering,Male,15968,Asian,Married,Fully Meets,3,True,54.41290058214058,1669,Entry
3770,2022-01-13,2023-04-11,Production,Rachel Jones,PL,Voluntarily Terminated,Contract,Zone B,Temporary,Involuntary,Land physical tax.,Production       ,Field Engineering / Operations,1972,Northeast,Field Operations,Male,21100,Asian,Married,Fully Meets,3,False,52.51318004673763,453,Entry
3771,2021-01-24,2023-05-07,Production,Kathryn Jones,NEL,Voluntarily Terminated,Part-Time,Zone B,Temporary,Retirement,Catch issue water night recognize mention.,Production       ,General Operations,1972,Northeast,Project / Site Management,Male,65845,Asian,Married,Fully Meets,3,False,52.86578248938751,833,Entry
3772,2022-02-08,2022-07-22,Production,Mrs. Rachel Henry,MSC,Active,Full-Time,Zone A,Temporary,Retirement,Side most force better region operation language.,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Female,58535,Asian,Divorced,Fully Meets,3,False,59.40041067761807,164,Entry
3773,2020-10-11,2022-02-26,Production,Laura Hernandez,EW,Voluntarily Terminated,Part-Time,Zone A,Temporary,Retirement,Building possible too process do.,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Female,3994,Hispanic,Divorced,Fully Meets,3,False,54.55014931722253,503,Entry
3774,2019-06-20,2021-10-13,Production,Justin Stanley,CCDR,Active,Part-Time,Zone B,Full-Time,Involuntary,Success realize political move adult new.,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,32544,Black,Single,Fully Meets,3,False,27.236139630390145,846,Entry
3775,2021-07-13,2022-11-26,Production,Amy Ross,BPC,Active,Contract,Zone B,Part-Time,Resignation,Agency picture enjoy pattern since and piece.,Production       ,Field Engineering / Operations,1971,Northeast,Labor & Site Work,Male,36153,Other,Widowed,Fully Meets,3,False,54.16271529293929,501,Entry
3776,2021-10-14,2021-10-30,Production,Benjamin Yates,WBL,Active,Contract,Zone A,Full-Time,Resignation,Goal someone serious myself way probably.,Production       ,General Operations,1970,Northeast,Admin & Support,Male,34262,Black,Married,Fully Meets,3,False,54.96107733872714,16,Entry
3777,2021-11-09,Present,Production,Penny Estrada,TNS,Active,Contract,Zone C,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1971,Northeast,Field Operations,Male,12906,Black,Single,Fully Meets,3,True,54.19463526595181,1337,Entry
3778,2023-04-02,2023-07-27,Production,Frank Freeman,SVG,Active,Full-Time,Zone A,Full-Time,Involuntary,Similar computer less four.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,30753,Other,Married,Fully Meets,3,False,33.39082819986311,116,Entry
3779,2022-10-19,2023-05-03,Production,Regina Bryant MD,PYZ,Future Start,Part-Time,Zone B,Temporary,Voluntary,About allow court us.,Production       ,Logistics / Maintenance,1971,Northeast,Field Operations,Female,60533,Other,Divorced,Fully Meets,3,False,53.83741811009232,196,Entry
3780,2020-05-09,2021-09-14,Production,Samantha Roberts,PL,Future Start,Part-Time,Zone C,Part-Time,Retirement,Everything look could economy PM fast.,Production       ,General Operations,1973,Northeast,Field Operations,Female,36882,Black,Widowed,Fully Meets,3,False,51.9388827680628,493,Entry
3781,2019-08-18,2022-05-05,Production,Daniel Peterson,NEL,Future Start,Contract,Zone B,Full-Time,Involuntary,Hot stay response fly himself accept.,Production       ,General Operations,1972,Northeast,Labor & Site Work,Male,62493,Black,Single,Fully Meets,3,False,53.03504690898816,991,Entry
3782,2019-03-09,2020-05-02,Production,Dr. Matthew Harrell,MSC,Voluntarily Terminated,Full-Time,Zone B,Temporary,Retirement,Blood people direction all item.,Production       ,Field Engineering / Operations,1972,Northeast,Other,Male,92706,Asian,Widowed,Fully Meets,3,False,52.624993167477335,420,Entry
3783,2020-05-09,Present,Production,Jared Whitehead,EW,Active,Contract,Zone A,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,7773,Asian,Divorced,Fully Meets,3,True,63.22245037645448,1886,Entry
3784,2022-08-14,Present,Production,William Price,CCDR,Active,Contract,Zone A,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1972,Northeast,Project / Site Management,Female,55514,White,Single,Fully Meets,3,True,52.54014227026677,1059,Entry
3785,2022-01-18,Present,Production,Sheri Jackson,PL,Active,Contract,Zone C,Temporary,Unk,Active,Production       ,Project Management,1967,Northeast,Executive & Leadership,Female,13406,Black,Divorced,Fully Meets,3,True,57.96896785180551,1267,Mid
3786,2021-06-22,2022-07-26,Production,Paul Richards,PYZ,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Resignation,Cost high must body defense population.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,65379,Black,Divorced,Fully Meets,3,False,63.05817932922656,399,Mid
3787,2023-01-19,2023-06-20,Production,Alexis Gutierrez,SVG,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Resignation,Peace anything sign third.,Production       ,General Operations,1969,Northeast,Project / Site Management,Female,69445,White,Widowed,Fully Meets,3,False,55.64931653146277,152,Mid
3788,2023-05-17,2023-06-13,Production,Michael Mcclure,TNS,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Involuntary,In read day your stay she.,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,32440,Black,Married,Fully Meets,3,False,48.81587953456537,27,Mid
3789,2020-06-07,Present,Production,Randall Frey,WBL,Active,Contract,Zone A,Part-Time,Unk,Active,Production       ,Field Engineering / Operations,1967,Northeast,Project / Site Management,Female,30804,Other,Widowed,Fully Meets,3,True,57.64511185350418,1857,Mid
3790,2023-07-07,2023-07-11,Production,Matthew Le,PYZ,Active,Full-Time,Zone A,Temporary,Resignation,Simply Mrs moment seven feel time.,Production       ,Logistics / Maintenance,1970,Northeast,Labor & Site Work,Female,17247,Hispanic,Single,Fully Meets,3,False,62.554414784394254,4,Mid
3791,2020-03-28,Present,Production,Ashley Petty,WBL,Active,Full-Time,Zone B,Full-Time,Unk,Active,Production       ,Finance,1970,Northeast,Admin & Support,Female,32417,Asian,Divorced,Fully Meets,3,True,47.408624229979466,1928,Entry
3792,2019-05-23,2022-05-10,Production,Angela Shaffer,NEL,Active,Part-Time,Zone C,Full-Time,Retirement,Analysis listen here fight.,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,50738,White,Married,Fully Meets,3,False,27.06365503080082,1083,Entry
3793,2019-04-20,Present,Production,Steven Walton,PL,Active,Full-Time,Zone B,Full-Time,Unk,Active,Production       ,General Operations,1971,Northeast,Project / Site Management,Male,34278,Asian,Married,Fully Meets,3,True,54.088738200739485,2271,Entry
3794,2018-09-09,Present,Production,Abigail Robinson,BPC,Active,Contract,Zone A,Full-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Project / Site Management,Male,40836,Asian,Widowed,Fully Meets,5,True,54.74342891091703,2494,Entry
3795,2022-07-14,Present,Production,Brandi Howell,CCDR,Active,Part-Time,Zone A,Part-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Project / Site Management,Male,59081,White,Divorced,Exceeds,3,True,35.9151266255989,1090,Entry
3796,2019-04-17,2021-12-02,Production,Connie Blackburn,SVG,Active,Contract,Zone A,Part-Time,Resignation,Better above culture throughout life me.,Production       ,General Operations,1971,Northeast,Labor & Site Work,Female,82019,Hispanic,Married,Exceeds,3,False,53.574732069171205,960,Entry
3797,2020-05-15,Present,Production,Connie Martinez,EW,Active,Contract,Zone A,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1971,Northeast,Other,Female,32969,Black,Married,Fully Meets,3,True,53.87179923525587,1880,Entry
3798,2020-04-04,2023-07-04,Production,Cheryl Martinez,MSC,Active,Full-Time,Zone C,Full-Time,Voluntary,Town impact science learn break talk.,Production       ,General Operations,1971,Northeast,Field Operations,Male,36648,Other,Widowed,Fully Meets,3,False,53.534254472025886,1186,Entry
3799,2022-10-15,Present,Production,Ryan Carlson,TNS,Active,Full-Time,Zone A,Temporary,Unk,Active,Production       ,Executive,1973,Northeast,Executive & Leadership,Male,95984,Hispanic,Single,Exceeds,3,True,52.34515564794261,997,Entry
3800,2019-07-11,Present,Production,Jamie Henderson,PYZ,Active,Contract,Zone C,Part-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Admin & Support,Male,31864,Other,Married,Fully Meets,3,True,74.55989048596851,2189,Entry
3801,2019-10-02,Present,Production,Jamie Stark,WBL,Active,Contract,Zone C,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1971,Northeast,Labor & Site Work,Female,54738,Hispanic,Single,Fully Meets,3,True,54.453992157796456,2106,Entry
3802,2021-03-04,Present,Production,Michael Andrade,NEL,Active,Full-Time,Zone A,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1972,Northeast,Project / Site Management,Male,65896,White,Divorced,Fully Meets,3,True,52.68727314651386,1587,Entry
3803,2021-02-10,2022-01-01,Production,Jason Haley,PL,Future Start,Contract,Zone B,Full-Time,Resignation,Cup arm drug place level table staff.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,35618,Black,Single,Fully Meets,3,False,40.1368925393566,325,Entry
3804,2019-05-15,Present,Production,Virginia Short,BPC,Active,Full-Time,Zone C,Part-Time,Unk,Active,Production       ,General Operations,1973,Northeast,Field Operations,Female,17561,Hispanic,Single,Fully Meets,3,True,51.66144756247625,2246,Entry
3805,2022-04-28,Present,Production,Heather Bell,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,Active,Production       ,General Operations,1971,Northeast,Maintenance & Logistics,Male,13779,Other,Divorced,Fully Meets,3,True,54.1460728803791,1167,Entry
3806,2021-09-23,2023-07-01,Production,Maria Obrien,SVG,Active,Contract,Zone C,Temporary,Resignation,Everybody list to. Green best stock yes happen.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,31026,Other,Married,Fully Meets,3,False,50.83093771389459,646,Entry
3807,2021-09-15,2021-11-10,Production,George Doyle,EW,Active,Contract,Zone C,Temporary,Resignation,Family identify bar modern. Yeah article rest.,Production       ,Project Management,1973,Northeast,Project / Site Management,Male,84074,Asian,Single,Fully Meets,3,False,52.27262641437863,56,Entry
3808,2019-04-27,2020-03-20,IT & Infrastructure,Jason Miller,PYZ,Active,Contract,Zone B,Full-Time,Resignation,Address control day. Election safe free capital.,IT/IS,General Operations,1971,Northeast,Admin & Support,Female,2472,White,Widowed,Fully Meets,3,False,53.59576797819216,328,Entry
3809,2019-10-06,2020-08-23,IT & Infrastructure,Raymond Bird,TNS,Active,Part-Time,Zone B,Part-Time,Resignation,Somebody arm memory pull word.,IT/IS,Field Engineering / Operations,1971,Northeast,Project / Site Management,Male,2343,Hispanic,Single,Fully Meets,3,False,53.64964794879086,322,Entry
3810,2020-02-16,Present,IT & Infrastructure,Thomas Wilson,PL,Active,Full-Time,Zone A,Temporary,Unk,Active,IT/IS,General Operations,1970,Northeast,Admin & Support,Female,6033,Black,Single,Fully Meets,3,True,65.72484599589322,1969,Senior
3811,2022-05-14,2022-10-21,IT & Infrastructure,Robin Wilson,PL,Active,Part-Time,Zone B,Temporary,Involuntary,Back prove second tax air.,IT/IS,Field Engineering / Operations,1970,Northeast,Engineering,Male,6278,Hispanic,Widowed,Fully Meets,3,False,67.30732375085557,160,Senior
3812,2019-02-13,2020-08-06,IT & Infrastructure,Julie Lewis,BPC,Active,Contract,Zone B,Full-Time,Resignation,Center west table security.,IT/IS,General Operations,1966,Northeast,Admin & Support,Female,2453,Hispanic,Single,Fully Meets,3,False,58.814409385238136,540,Senior
3813,2022-08-24,Present,IT & Infrastructure,Joseph Mathews,SVG,Active,Part-Time,Zone A,Part-Time,Unk,Active,IT/IS,Field Engineering / Operations,1974,Northeast,Engineering,Male,1886,Hispanic,Widowed,Fully Meets,3,True,51.31456844180229,1049,Entry
3814,2019-01-07,2020-09-05,IT & Infrastructure,Karen Crawford,EW,Leave of Absence,Part-Time,Zone C,Full-Time,Retirement,Short quality fall name get science throughout.,IT/IS,Field Engineering / Operations,1970,Northeast,Project / Site Management,Male,2169,Black,Widowed,Fully Meets,3,False,55.216778290471815,607,Senior
3815,2021-03-26,Present,IT & Infrastructure,Mary Mcmillan,SVG,Active,Contract,Zone C,Part-Time,Unk,Active,IT/IS,Project Management,1971,Northeast,Project / Site Management,Male,1420,White,Divorced,Fully Meets,3,True,53.54720789113141,1565,Entry
3816,2021-05-01,Present,IT & Infrastructure,Kyle Adams,WBL,Active,Full-Time,Zone A,Temporary,Unk,Active,IT/IS,Field Engineering / Operations,1970,Northeast,Field Operations,Male,2135,Hispanic,Single,Fully Meets,3,True,68.88980150581793,1529,Entry
3817,2021-10-10,2023-01-21,IT & Infrastructure,Jamie Baker,CCDR,Active,Part-Time,Zone A,Full-Time,Resignation,Firm national vote result.,IT/IS,General Operations,1970,Northeast,Field Operations,Female,2119,Black,Single,Needs Improvement,3,False,47.49623545516769,468,Entry
3818,2020-01-02,2022-04-03,IT & Infrastructure,Daniel White,CCDR,Active,Part-Time,Zone A,Part-Time,Voluntary,Car book street pull try brother.,IT/IS,Other,1973,Northeast,Field Operations,Male,2138,Asian,Single,Fully Meets,3,False,51.54667023404976,822,Entry
3819,2020-01-20,Present,IT & Infrastructure,William Johnson,MSC,Active,Full-Time,Zone B,Part-Time,Unk,Active,IT/IS,Field Engineering / Operations,1971,Northeast,Project / Site Management,Female,2048,Asian,Single,Fully Meets,3,True,53.70055291695519,1996,Entry
3820,2018-08-11,2021-05-21,IT & Infrastructure,George Tran,EW,Active,Contract,Zone C,Full-Time,Voluntary,Pattern son memory power citizen personal unit.,IT/IS,General Operations,1971,Northeast,Project / Site Management,Female,1773,Other,Divorced,Fully Meets,3,False,53.68841354913752,1014,Entry
3821,2021-12-18,Present,IT & Infrastructure,Jonathan Knight,TNS,Active,Contract,Zone A,Temporary,Unk,Active,IT/IS,Field Engineering / Operations,1970,Northeast,Project / Site Management,Male,1545,White,Single,Fully Meets,3,True,44.24366872005476,1298,Senior
3822,2019-09-24,2022-04-04,IT & Infrastructure,Calvin Williamson,WBL,Active,Full-Time,Zone B,Part-Time,Retirement,Nice sit hotel doctor.,Executive Office,General Operations,1972,Northeast,Field Operations,Male,56727,Hispanic,Divorced,Fully Meets,3,False,53.24597146264995,923,Entry
3823,2022-10-17,2023-06-26,IT & Infrastructure,David Rodriguez,TNS,Active,Full-Time,Zone A,Temporary,Involuntary,Word once speech mind.,Executive Office,Logistics / Maintenance,1974,Northeast,Project / Site Management,Male,12469,White,Single,Needs Improvement,3,False,51.01172920905885,252,Entry
3824,2020-01-07,Present,IT & Infrastructure,Carolyn Richards,SVG,Active,Contract,Zone C,Full-Time,Unk,Active,IT/IS,General Operations,1974,Northeast,Admin & Support,Male,83312,Black,Single,Fully Meets,3,True,51.37432455518821,2009,Entry
3825,2022-11-05,Present,IT & Infrastructure,Karen York,PYZ,Active,Full-Time,Zone A,Part-Time,Unk,Active,IT/IS,Field Engineering / Operations,1972,Northeast,Field Operations,Male,97413,Black,Married,Fully Meets,3,True,53.238480326847935,976,Entry
3826,2023-04-26,2023-06-03,IT & Infrastructure,Jessica Hernandez,PL,Active,Part-Time,Zone B,Full-Time,Resignation,Part officer father last trouble field.,IT/IS,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,21759,Asian,Divorced,Fully Meets,3,False,24.2217659137577,38,Entry
3827,2019-05-29,Present,IT & Infrastructure,Dana Ballard,NEL,Active,Part-Time,Zone B,Part-Time,Unk,Active,IT/IS,General Operations,1974,Northeast,Engineering,Male,79707,Asian,Widowed,Fully Meets,3,True,51.101621661405616,2232,Entry
3828,2019-09-12,Present,IT & Infrastructure,Charles Duncan,PL,Active,Part-Time,Zone A,Full-Time,Unk,Active,IT/IS,Field Engineering / Operations,1969,Northeast,Field Operations,Male,84152,Black,Divorced,Fully Meets,3,True,55.83292281110072,2126,Senior
3829,2019-01-27,2021-02-26,IT & Infrastructure,Jesse Newman,BPC,Active,Part-Time,Zone C,Full-Time,Resignation,Suffer rock nothing happen strong major spend.,IT/IS,Project Management,1970,Northeast,Project / Site Management,Male,55408,Other,Married,Exceeds,3,False,69.30321697467488,761,Senior
3830,2019-08-20,Present,Data & Analytics,David Zavala,CCDR,Active,Part-Time,Zone C,Temporary,Unk,Active,IT/IS,Field Engineering / Operations,1965,Northeast,Field Operations,Male,89892,White,Widowed,PIP,3,True,60.18436573751711,2149,Senior
3831,2018-09-14,Present,IT & Infrastructure,John Holt,SVG,Active,Part-Time,Zone C,Part-Time,Unk,Active,IT/IS,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Female,16260,Hispanic,Divorced,Needs Improvement,3,True,75.31827515400411,2489,Entry
3832,2021-08-02,2022-09-29,Data & Analytics,Melinda Mcintyre,EW,Leave of Absence,Full-Time,Zone B,Part-Time,Resignation,Lead throw others.,IT/IS,Project Management,1970,Northeast,Engineering,Female,96097,Hispanic,Widowed,PIP,3,False,60.81314168377824,423,Senior
3833,2022-01-26,2022-11-02,IT & Infrastructure,Melissa Baker,PYZ,Active,Full-Time,Zone A,Part-Time,Retirement,Partner discover size agency alone.,Executive Office,Field Engineering / Operations,1970,Northeast,Other,Male,21738,Asian,Single,PIP,3,False,72.13689253935661,280,Entry
3834,2019-05-10,2021-08-05,IT & Infrastructure,Gregory Coleman,WBL,Active,Contract,Zone C,Part-Time,Involuntary,Participant candidate wonder growth agree.,Executive Office,Field Engineering / Operations,1970,Northeast,Field Operations,Male,40039,Hispanic,Married,Fully Meets,3,False,63.97262149212868,818,Entry
3835,2019-01-02,2022-12-06,IT & Infrastructure,Paul Smith,NEL,Active,Part-Time,Zone B,Part-Time,Resignation,Try crime reach magazine their grow feeling.,IT/IS,Logistics / Maintenance,1970,Northeast,Other,Male,45952,Hispanic,Divorced,Fully Meets,3,False,31.720739219712527,1434,Entry
3836,2021-08-13,Present,IT & Infrastructure,Heather Farmer,PL,Active,Contract,Zone A,Temporary,Unk,Active,IT/IS,General Operations,1970,Northeast,Field Operations,Male,9738,Black,Single,Fully Meets,3,True,79.46611909650925,1425,Entry
3837,2022-10-02,2022-11-13,IT & Infrastructure,Thomas Weaver,BPC,Active,Part-Time,Zone A,Part-Time,Resignation,Often my different just.,IT/IS,Finance,1971,Northeast,Admin & Support,Male,72879,Other,Single,PIP,3,False,53.57855273742364,42,Entry
3838,2018-12-17,2021-04-21,IT & Infrastructure,Duane Le,CCDR,Active,Part-Time,Zone A,Full-Time,Voluntary,Race state time lose.,IT/IS,Field Engineering / Operations,1972,Northeast,Admin & Support,Female,28364,Asian,Single,PIP,3,False,52.6180528274804,856,Entry
3839,2021-10-11,Present,IT & Infrastructure,Jason Morris DVM,PL,Active,Contract,Zone B,Part-Time,Unk,Active,IT/IS,General Operations,1968,Northeast,Field Operations,Male,94433,Hispanic,Divorced,PIP,3,True,57.43519650471381,1366,Senior
3840,2023-04-01,2023-05-18,IT & Infrastructure,Alex Lewis,BPC,Active,Part-Time,Zone B,Full-Time,Voluntary,Item type author pick set read style.,IT/IS,Field Engineering / Operations,1969,Northeast,Project / Site Management,Male,97654,Hispanic,Single,Fully Meets,3,False,55.54365779943942,47,Senior
3841,2021-03-20,Present,Data & Analytics,Kevin Gross,CCDR,Active,Full-Time,Zone C,Full-Time,Unk,Active,IT/IS,Field Engineering / Operations,1965,Northeast,Labor & Site Work,Male,78239,Asian,Single,Fully Meets,3,True,60.417189594480384,1571,Senior
3842,2020-08-20,2021-08-11,IT & Infrastructure,Clayton Robertson,SVG,Leave of Absence,Part-Time,Zone B,Part-Time,Involuntary,Visit lawyer interesting.,IT/IS,Field Engineering / Operations,1971,Northeast,Field Operations,Female,40402,White,Divorced,Fully Meets,3,False,53.79414904119757,356,Entry
3843,2023-07-16,2023-07-30,Data & Analytics,Melissa Pineda,EW,Leave of Absence,Full-Time,Zone C,Full-Time,Resignation,Place field everyone yourself.,IT/IS,Field Engineering / Operations,1970,Northeast,Engineering,Female,21480,Asian,Single,Fully Meets,3,False,48.39425051334703,14,Senior
3844,2021-06-10,2022-08-18,IT & Infrastructure,Melissa Torres,PYZ,Active,Part-Time,Zone C,Temporary,Voluntary,Church happen network dog kid thought.,Executive Office,General Operations,1970,Northeast,Labor & Site Work,Male,49677,White,Single,PIP,3,False,64.07939767282683,434,Entry
3845,2019-08-25,Present,IT & Infrastructure,Jordan Caldwell,WBL,Active,Contract,Zone A,Full-Time,Unk,Active,Executive Office,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,69726,Hispanic,Single,PIP,3,True,55.89048596851472,2144,Entry
3846,2020-05-04,2023-05-15,IT & Infrastructure,Anthony Neal,NEL,Active,Contract,Zone C,Full-Time,Retirement,Fall often enjoy once house card something.,IT/IS,Field Engineering / Operations,1970,Northeast,Other,Male,44664,Asian,Single,Fully Meets,3,False,49.89185489390828,1106,Entry
3847,2019-02-24,2020-06-11,IT & Infrastructure,Gregory Rodriguez,PL,Active,Part-Time,Zone B,Temporary,Retirement,Indeed compare I since possible something.,IT/IS,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,53800,Hispanic,Single,Fully Meets,3,False,26.81724845995893,473,Entry
3848,2019-09-24,Present,IT & Infrastructure,John Gordon,BPC,Active,Full-Time,Zone C,Temporary,Unk,Active,IT/IS,Field Engineering / Operations,1975,Northeast,Field Operations,Male,69459,Asian,Married,Fully Meets,3,True,50.39426970172661,2114,Entry
3849,2021-02-13,Present,IT & Infrastructure,Darryl Vargas,CCDR,Active,Contract,Zone A,Part-Time,Unk,Active,IT/IS,General Operations,1973,Northeast,Project / Site Management,Female,78801,White,Widowed,Fully Meets,3,True,51.90725225023545,1606,Entry
3850,2020-01-05,2022-04-25,IT & Infrastructure,Cheryl Cook,MSC,Active,Part-Time,Zone B,Temporary,Voluntary,Gas likely father read individual fly serve.,IT/IS,Logistics / Maintenance,1966,Northeast,Admin & Support,Male,77264,Hispanic,Single,Fully Meets,3,False,58.66444411206817,841,Senior
3851,2019-01-18,2020-03-30,IT & Infrastructure,Thomas Hanson,NEL,Leave of Absence,Contract,Zone C,Temporary,Resignation,Law particularly paper friend.,IT/IS,Executive,1970,Northeast,Project / Site Management,Male,38058,Black,Married,PIP,3,False,30.98425735797399,437,Senior
3852,2019-03-01,2021-09-25,Data & Analytics,Dr. Eric Henderson,PL,Leave of Absence,Part-Time,Zone A,Temporary,Retirement,Modern fight pattern.,IT/IS,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Female,34011,White,Widowed,PIP,3,False,37.80698151950719,939,Senior
3853,2021-08-14,2022-11-05,IT & Infrastructure,James Horn,PYZ,Leave of Absence,Full-Time,Zone A,Temporary,Resignation,Rule yes maintain treatment.,IT/IS,General Operations,1972,Northeast,Field Operations,Female,56198,Asian,Single,Fully Meets,3,False,52.797008111797325,448,Entry
